"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"Invasions: the trail behind, the path ahead, and a test of a disturbing idea.","Angela T. Moles","Fiona J. Thomson","1. We provide a brief overview of progress in our understanding of introduced plant species.2. Three main conclusions emerge from our review: (i) Many lines of research, including the search for traits that make species good invaders, or that make ecosystems susceptible to invasion, are yielding idiosyncratic results. To move forward, we advocate a more synthetic approach that incorporates a range of different types of information about the introduced species and the communities and habitats they are invading. (ii) Given the growing evidence for the adaptive capacity of both introduced species and recipient communities, we need to consider the implications of the long‐term presence of introduced species in our ecosystems. (iii) Several foundational ideas in invasion biology have become widely accepted without appropriate testing, or despite equivocal evidence from empirical tests. One such idea is the suggestion that disturbance facilitates invasion.3. We use data from 200 sites around the world to provide a broad test of the hypothesis that invasions are better predicted by a change in disturbance regime than by disturbance per se. Neither disturbance nor change in disturbance regime explained more than 7% of the variation in the % of cover or species richness contributed by introduced species. However, change in disturbance regime was a significantly better predictor than was disturbance per se, explaining approximately twice as much variation as did disturbance.4. Synthesis. Disturbance is a weak predictor of invasion. To increase predictive power, we need to consider multiple variables (both intrinsic and extrinsic to the site) simultaneously. Variables that describe the changes sites have undergone may be particularly informative.","JOURNAL OF ECOLOGY ","en",2012,"Jan","Australia","New Zeland","10.1111/j.1365-2745.20111915.x","https://doi.org/10.1111/j.1365-2745.2011.01915.x","10.1111/gcb.13446","Argentina, Australia, Costa Rica, Japan, Mexico, New Zealand, Uganda and the United States of America","Forest, savana, woodland, grassland ","community susceptibility to invasion;disturbance evolution in introduced species;grazing invasion ecology;traits of successful aliens ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"A meta-analysis of declines in local species richness from human disturbances.","Grace E. P. Murphy","Tamara N. Romanuk","There is high uncertainty surrounding the magnitude of current and future biodiversity loss that is occurring due to human disturbances. Here, we present a global meta‐analysis of experimental and observational studies that report 327 measures of change in species richness between disturbed and undisturbed habitats across both terrestrial and aquatic biomes. On average, human‐mediated disturbances lead to an 18.3% decline in species richness. Declines in species richness were highest for endotherms (33.2%), followed by producers (25.1%), and ectotherms (10.5%). Land‐use change and species invasions had the largest impact on species richness resulting in a 24.8% and 23.7% decline, respectively, followed by habitat loss (14%), nutrient addition (8.2%), and increases in temperature (3.6%). Across all disturbances, declines in species richness were greater for terrestrial biomes (22.4%) than aquatic biomes (5.9%). In the tropics, habitat loss and land‐use change had the largest impact on species richness, whereas in the boreal forest and Northern temperate forests, species invasions had the largest impact on species richness. Along with revealing trends in changes in species richness for different disturbances, biomes, and taxa, our results also identify critical knowledge gaps for predicting the effects of human disturbance on Earth's biomes.","ECOLOGY AND EVOLUTION ","en",2014,"Jan","Canada","Canada","10.1002/ece3.909","http://dx.doi.org/10.1002/ece3.909","10.1111/gcb.13446","Various","Various","Biodiversity loss;disturbance;extinction;habitat loss;species invasions;species richness ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Methodological issues and advances in biological meta-analysis.","Nakagawa S.","Santos E. S. A.","Meta-analysis has changed the way researchers conduct literature reviews not only in medical and social sciences but also in biological sciences. Meta-analysis in biological sciences, especially in ecology and evolution (which we refer to as 'biological' meta-analysis) faces somewhat different methodological problems from its counterparts in medical and social sciences, where meta-analytic techniques were originally developed. The main reason for such differences is that biological meta-analysis often integrates complex data composed of multiple strata with, for example, different measurements and a variety of species. Here, we review methodological issues and advancements in biological meta-analysis, focusing on three topics: (1) non-independence arising from multiple effect sizes obtained in single studies and from phylogenetic relatedness, (2) detecting and accounting for heterogeneity, and (3) identifying publication bias and measuring its impact. We show how the marriage between mixed-effects (hierarchical/multilevel) models and phylogenetic comparative methods has resolved most of the issues under discussion. Furthermore, we introduce the concept of across-study and within-study meta-analysis, and propose how the use of within-study meta-analysis can improve many empirical studies typical of ecology and evolution.","EVOLUTIONARY ECOLOGY ","en",2012,"Sep","Australia","Brazil ","10.4324/9781410606747-9","http://dx.doi.org/10.4324/9781410606747-9","10.1111/gcb.13446","Various","Various","Fixed-effect meta-analysis;Random-effects meta-analysis;Meta-regression;Egger's regression;I-2;Heterogeneity;Multivariate meta-analysis;Trim and fill method ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Vive la resistance: reviving resistance for 21st century conservation.","D.G. Nimmo","A.F. Bennett","Confronted with increasing anthropogenic change, conservation in the 21st century requires a sound understanding of how ecological systems change during disturbance. We highlight the benefits of recognizing two distinct components of change in an ecological unit (i.e., ecosystem, community, population): 'resistance', the ability to withstand disturbance; and 'resilience', the capacity to recover following disturbance. By adopting a 'resistance-resilience' framework, important insights for conservation can be gained into: (i) the key role of resistance in response to persistent disturbance, (ii) the intrinsic attributes of an ecological unit associated with resistance and resilience, (iii) the extrinsic environmental factors that influence resistance and resilience, (iv) mechanisms that confer resistance and resilience, (v) the post-disturbance status of an ecological unit, (vi) the nature of long-term ecological changes, and (vii) policy-relevant ways of communicating the ecological impacts of disturbance processes.","TRENDS IN ECOLOGY & EVOLUTION ","en",2015,"Sep","Australia","Australia","10.1016/j.tree.2015708","https://doi.org/10.1016/j.tree.2015.07.008","10.1111/gcb.13446","Various","Various","Keywords +: COMMUNITY ECOLOGY;BIOTIC RESISTANCE;WOODLAND BIRDS;RESILIENCE;STABILITY;DISTURBANCE;DIVERSITY;PLANT;BIODIVERSITY;RESPONSES ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Earthworm invasion as the driving force behind plant invasion and community change in northeastern North American forests.","VICTORIA A. NUZZO","BERND BLOSSEY","Identification of factors that drive changes in plant community structure and contribute to decline and endangerment of native plant species is essential to the development of appropriate management strategies. Introduced species are assumed to be driving causes of shifts in native plant communities, but unequivocal evidence supporting this view is frequently lacking. We measured native vegetation, non‐native earthworm biomass, and leaf‐litter volume in 15 forests in the presence and absence of 3 non‐native plant species (Microstegium vimineum, Alliaria petiolata, Berberis thunbergii) to assess the general impact of non‐native plant and earthworm invasions on native plant communities in northeastern United States. Non‐native plant cover was positively correlated with total native plant cover and non‐native earthworm biomass. Earthworm biomass was negatively associated with cover of native woody and most herbaceous plants and with litter volume. Graminoid cover was positively associated with non‐native earthworm biomass and non‐native plant cover. These earthworm‐associated responses were detected at all sites despite differences in earthworm species and abundance, composition of the native plant community, identity of invasive plant species, and geographic region. These patterns suggest earthworm invasion, rather than non‐native plant invasion, is the driving force behind changes in forest plant communities in northeastern North America, including declines in native plant species, and earthworm invasions appear to facilitate plant invasions in these forests. Thus, a focus on management of invasive plant species may be insufficient to protect northeastern forest understory species.","CONSERVATION BIOLOGY ","en",2009,"Aug","USA","USA","10.1111/j.1523-1739.20091168.x","https://doi.org/10.1111/j.1523-1739.2009.01168.x","10.1111/gcb.13446","North America","northeastern forests","Alliaria petiolata;Berberis thunbergii;earthworm invasion;facilitation;forest soils;invasive plants;leaf litter;Microstegium vimineum ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invasive earthworms shape forest seed bank composition.","Victoria Nuzzo","Bernd Blossey","To assess how non‐native earthworm and non‐native plant invasions shape soil seed bank composition in deciduous temperate forests.LocationNew York State, USA.MethodsWe recorded earthworm density, earthworm biomass and vegetation composition in 12 deciduous forests and subsequently collected soil cores and recorded emergence of plant species from the seed bank. We used path analysis to assess direct and indirect contributions of earthworms and vegetation composition (species richness and cover of native and non‐native plants) to the species richness and abundance of emergent seedlings.ResultsHigh earthworm populations were positively associated with increased species richness and seedling density of both native and non‐native plant species emerging from the seed bank. This relationship held for all life‐form groups, although the earthworm effect was indirect for non‐native graminoid abundance. Non‐native plants were positively correlated with earthworms and while they influenced both aboveground vegetation cover and species richness, they had no direct influence on emergent abundance or species richness.Main conclusionsOur results suggest that forest seed bank composition is strongly influenced by the presence and abundance of non‐native earthworms, and only weakly influenced by non‐native plants. Forest understorey recovery from seed banks is possible following earthworm invasion, but resulting communities bear little similarity to standing vegetation. Recovery of the full desirable and typical complement of aboveground vegetation will require input to seed banks by (1) fostering seed production of existing vegetation and/or (2) planting seed of desired species. We suggest managing understorey vegetation to allow herbaceous species to set seed.","DIVERSITY AND DISTRIBUTIONS ","en",2015,"May","USA","USA","10.1111/ddi.12322","http://dx.doi.org/10.1111/ddi.12322","10.1111/gcb.13446","USA","New York state","Alliaria petiolata;Berberis thunbergii;biological invasions;invasive plants;Microstegium vimineum;species richness ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Belowground interactions with aboveground consequences: Invasive earthworms and arbuscular mycorrhizal fungi.","Shishir Paudel","Scott R. Loss","A mounting body of research suggests that invasive nonnative earthworms substantially alter microbial communities, including arbuscular mycorrhizal fungi (AMF). These changes to AMF can cascade to affect plant communities and vertebrate populations. Despite these research advances, relatively little is known about (1) the mechanisms behind earthworms' effects on AMF and (2) the factors that determine the outcomes of earthworm-AMF interactions (i.e., whether AMF abundance is increased or decreased and subsequent effects on plants). We predict that AMF-mediated effects of nonnative earthworms on ecosystems are nearly universal because (1) AMF are important components of most terrestrial ecosystems, (2) nonnative earthworms have become established in nearly every type of terrestrial ecosystem, and (3) nonnative earthworms, due to their burrowing and feeding behavior, greatly affect AMF with potentially profound concomitant effects on plant communities. We highlight the multiple direct and indirect effects of nonnative earthworms on plants and review what is currently known about the interaction between earthworms and AMF. We also illustrate how the effects of nonnative earthworms on plant-AMF mutualisms can alter the structure and stability of aboveground plant communities, as well as the vertebrate communities relying on these habitats. Integrative studies that assess the interactive effects of earthworms and AMF can provide new insights into the role that belowground ecosystem engineers play in altering aboveground ecological processes. Understanding these processes may improve our ability to predict the structure of plant and animal communities in earthworm-invaded regions and to develop management strategies that limit the numerous undesired impacts of earthworms.","ECOLOGY ","en",2016,"Mar","USA","USA","10.1890/15-1085.1","https://doi.org/10.1890/15-1085","10.1111/gcb.13446","N/A","N/A","arbuscular mycorrhizal fungi;disturbance;earthworm invasion;ecosystem engineers;plant community;plant-soil interactions ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invasive plants have scale-dependent effects on diversity by altering species-area relationships.","Kristin I. Powell","Tiffany M. Knight","Although invasive plant species often reduce diversity, they rarely cause plant extinctions. We surveyed paired invaded and uninvaded plant communities from three biomes. We reconcile the discrepancy in diversity loss from invaders by showing that invaded communities have lower local richness but steeper species accumulation with area than that of uninvaded communities, leading to proportionately fewer species loss at broader spatial scales. We show that invaders drive scale-dependent biodiversity loss through strong neutral sampling effects on the number of individuals in a community. We also show that nonneutral species extirpations are due to a proportionately larger effect of invaders on common species, suggesting that rare species are buffered against extinction. Our study provides a synthetic perspective on the threat of invasions to biodiversity loss across spatial scales.","Science","en",2013,"Jan","USA","Germany","10.1126/science.1226817","http://dx.doi.org/10.1126/science.1226817","10.1111/gcb.13446","N/A","N/A","Keywords +: BIOLOGICAL INVASION;LONICERA-MAACKII;RICHNESS;BIODIVERSITY;EXTINCTION;DEMOGRAPHY;PATTERNS;IMPACTS;HERBS ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Disturbance dynamics influence Carex pensylvanica abundance in a northern hardwood forest.","Matthew D. Powers","Linda M. Nagel","Abstract:We examined relationships involving the abundance of Carex pensylvanica Lam., a native sedge that can form dense mats in northern hardwood understories, and three types of disturbances: forest management, deer herbivory, and exotic earthworm activity. Stands managed using even-aged silvicultural systems in areas with high deer densities (> 20 deer km(-2)) had greater C. pensylvanica cover than stands managed using even-aged silvicultural systems in areas with lower deer densities (10-20 deer km(-2)), or unharvested second-growth communities. Stands managed using uneven-aged silvicultural systems were not significantly different from any other treatment group, regardless of deer density, There was a significant management X deer X earthworm interaction, and earthworm density had a positive relationship with C. pensylvanica cover in most management history X deer density combinations. High levels of disturbance associated with at least two of the three factors considered in this study were associated with high C. pensylvanica cover, but patterns across any single variable were inconsistent. These results elucidate the intricate nature of invasive plant dynamics, and provide a baseline for more detailed studies of the causal mechanisms underlying sedge mat formation in northern hardwood forests.","JOURNAL OF THE TORREY BOTANICAL SOCIETY ","en",2008,"Jul-Sep","USA","USA","10.3159/08-ra-034.1","http://dx.doi.org/10.3159/08-ra-034.1","10.1111/gcb.13446","USA","Northern hardwood forests","deer overabundance;exotic earthworms;forest management;Pennsylvania sedge;vegetation dynamics ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invasive earthworms deplete key soil inorganic nutrients (Ca, Mg, K, and P) in a northern hardwood forest.","Kit Resner","Alex Blum","Hardwood forests of the Great Lakes Region have evolved without earthworms since the Last Glacial Maximum, but are now being invaded by exotic earthworms introduced through agriculture, fishing, and logging. These exotic earthworms are known to increase soil mixing, affect soil carbon storage, and dramatically alter soil morphology. Here we show, using an active earthworm invasion chronosequence in a hardwood forest in northern Minnesota, that such disturbances by exotic earthworms profoundly affect inorganic nutrient cycles in soils. Soil nutrient elemental concentrations (Ca, Mg, K, and P) were normalized to biogeochemically inert Zr to quantify their losses and gains. This geochemical normalization revealed that elements were highly enriched in the A horizon of pre-invasion soils, suggesting tight biological recycling of the nutrients. In the early stage of invasion, epi-endogeic earthworm species appeared to have been responsible for further enriching the elements in the A horizon possibly by incorporating leaf organic matter (OM). The arrival of geophagous soil mixing endogeic earthworms, however, was associated with near complete losses of these enrichments, which was related to the loss of OM in soils. Our study highlights that elemental concentrations may not be sufficient to quantify biogeochemical effects of earthworms. The geochemical normalization approach, which has been widely used to study soil formation, may help when determining how invasive soil organisms affect soil elemental cycles. More generally, this approach has potential for much wider use in studies of belowground nutrient dynamics. The results support the existing ecological literature demonstrating that invasive earthworms may ultimately reduce productivity in formerly glaciated forests under climate change.","ECOSYSTEMS ","en",2015,"Jan","USA","Israel","10.1007/s10021-014-9814-0","http://dx.doi.org/10.1007/s10021-014-9814-0","10.1111/gcb.13446","USA","hardwood forests of the Great Lakes Region","hardwood forest;inorganic nutrient cycling;biological invasion;earthworms;geochemical mass balance;calcium;phosphorous;potassium;magnesium ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Ecosystem engineering effects on species diversity across ecosystems: a meta-analysis.","Gustavo Q. Romero","Julia Koricheva","Ecosystem engineering is increasingly recognized as a relevant ecological driver of diversity and community composition. Although engineering impacts on the biota can vary from negative to positive, and from trivial to enormous, patterns and causes of variation in the magnitude of engineering effects across ecosystems and engineer types remain largely unknown. To elucidate the above patterns, we conducted a meta‐analysis of 122 studies which explored effects of animal ecosystem engineers on species richness of other organisms in the community. The analysis revealed that the overall effect of ecosystem engineers on diversity is positive and corresponds to a 25% increase in species richness, indicating that ecosystem engineering is a facilitative process globally. Engineering effects were stronger in the tropics than at higher latitudes, likely because new or modified habitats provided by engineers in the tropics may help minimize competition and predation pressures on resident species. Within aquatic environments, engineering impacts were stronger in marine ecosystems (rocky shores) than in streams. In terrestrial ecosystems, engineers displayed stronger positive effects in arid environments (e.g. deserts). Ecosystem engineers that create new habitats or microhabitats had stronger effects than those that modify habitats or cause bioturbation. Invertebrate engineers and those with lower engineering persistence (&lt;1 year) affected species richness more than vertebrate engineers which persisted for &gt;1 year. Invertebrate species richness was particularly responsive to engineering impacts. This study is the first attempt to build an integrative framework of engineering effects on species diversity; it highlights the importance of considering latitude, habitat, engineering functional group, taxon and persistence of their effects in future theoretical and empirical studies.","BIOLOGICAL REVIEWS ","en",2015,"Aug","Brazil","U.K","10.1111/brv.12138","http://dx.doi.org/10.1111/brv.12138","10.1111/gcb.13446","Various (122 studies)","Various","tropical versus temperate;facilitation;meta-analysis;ecosystem engineers;functional group;richness;diversity;indirect interactions;""stress-gradient hypothesis"";'metafor' ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invasive earthworms interact with abiotic conditions to influence the invasion of common buckthorn (Rhamnus cathartica).","Alexander M. Roth","Peter B. Reich","Common buckthorn (Rhamnus cathartica L.) is one of the most abundant and ecologically harmful non-native plants in forests of the Upper Midwest United States. At the same time, European earthworms are invading previously glaciated areas in this region, with largely anecdotal evidence suggesting they compound the negative effects of buckthorn and influence the invasibility of these forests. Germination and seedling establishment are important control points for colonization by any species, and manipulation of the conditions influencing these life history stages may provide insight into why invasive species are successful in some environments and not others. Using a greenhouse microcosm experiment, we examined the effects of important biotic and abiotic factors on the germination and seedling establishment of common buckthorn. We manipulated light levels, leaf litter depth and earthworm presence to investigate the independent and interactive effects of these treatments on buckthorn establishment. We found that light and leaf litter depth were significant predictors of buckthorn germination but that the presence of earthworms was the most important factor; earthworms interacted with light and leaf litter to increase the number and biomass of buckthorn across all treatments. Path analysis suggested both direct and moisture-mediated indirect mechanisms controlled these processes. The results suggest that the action of earthworms may provide a pathway through which buckthorn invades forests of the Upper Midwest United States. Hence, researchers and managers should consider co-invasion of plants and earthworms when investigating invasibility and creating preemptive or post-invasion management plans.","OECOLOGIA","en",2014,"Dec","USA","USA","10.1007/s00442-014-3175-4","http://dx.doi.org/10.1007/s00442-014-3175-4","10.1111/gcb.13446","USA","forests of the Upper Midwest ","Light;Leaf litter;Invasibility;Lumbricus terrestris;Rhamnus cathartica ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Indirect and direct effects of exotic earthworms on soil nutrient and carbon pools in North American temperate forests.","Tara E. Sackett","Nathan Basiliko","Earthworm invasions in North American temperate forests cause considerable changes to soil and litter horizons, which can lead to changes in soil biogeochemistry and plant communities. These ecosystem changes have complex causal relationships, and the cascades of indirect effects from earthworm burrowing and feeding may have larger net effects on soil biogeochemistry than direct effects. In this study we partitioned the effects of earthworms on particular soil nutrient and carbon pools into direct and indirect effects. We defined direct effects as consisting of the association between the soil nutrient or carbon pool and earthworm biomass, whilst indirect effects included the impacts earthworms have on these soil pools through changing litter layer depth and soil chemical and biotic factors. We quantified these direct and indirect effects using a path analysis approach applied to data collected from 24 plots across an earthworm gradient in a northern hardwood forest stand in Ontario, Canada. As potential predictors, we measured earthworm functional group biomass, litter depth, microbial biomass, soil pH, texture, and organic matter. We related these predictors to extractable nutrient and carbon concentrations, including nitrate/nitrite, ammonium, orthophosphate, and dissolved organic nitrogen, phosphorus, and carbon. We found few direct effects and primarily indirect effects of earthworms on the soil nutrient and carbon pools we measured. Endogeic earthworms had the strongest indirect effects via changes to pH, microbial biomass carbon, and proportion of soil organic matter. Anecic earthworms only indirectly affected soil and nutrient pools through changes in pH, and epigeic earthworms did not have either direct or indirect effects. Because endogeic earthworms had indirect effects through changing multiple soil factors, for some soil and nutrient pools these indirect effects augmented each other (primarily yielding negative effects), although in some cases indirect positive effects mitigated negative effects. Overall, the net effects of exotic earthworms on soil and nutrient pools were mostly negative. Of particular concern was the potential exacerbation by endogeic earthworms of phosphorus limitation in N-saturated forest systems, as well as carbon loss from mineral soils in addition to losses from the forest floor.","SOIL BIOLOGY & BIOCHEMISTRY ","en",2013,"Feb","Canada ","Canada","10.1016/j.soilbio.2012815","https://doi.org/10.1016/j.soilbio.2012.08.015","10.1111/gcb.13446","North America","temperate forests ","Exotic earthworms;Northern hardwood forest;Path analysis;Indirect effects;Nitrogen;Phosphorus;Carbon;Microbial biomass ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Global biodiversity scenarios for the year 2100.","Sala, OE","Wall, DH","Scenarios of changes in biodiversity for the year 2100 can now be developed based on scenarios of changes in atmospheric carbon dioxide, climate, vegetation, and Land use and the known sensitivity of biodiversity to these changes. This study identified a ranking of the importance of drivers of change, a ranking of the biomes with respect to expected changes, and the major sources of uncertainties. For terrestrial ecosystems, land-use change probably wilt have the largest effect, followed by climate change, nitrogen deposition, biotic exchange, and elevated carbon dioxide concentration. For freshwater ecosystems, biotic exchange is much more important. Mediterranean climate and grassland ecosystems likely will experience the greatest proportional change in biodiversity because of the substantial influence of all drivers of biodiversity change. Northern temperate ecosystems are estimated to experience the least biodiversity change because major land-use change has already occurred. Plausible changes in biodiversity in other biomes depend on interactions among the causes of biodiversity change. These interactions represent one of the largest uncertainties in projections of future biodiversity change.","Science","en",2000,"Mar","USA","USA","10.1016/j.dib.2022.107804","http://dx.doi.org/10.1016/j.dib.2022.107804","10.1111/gcb.13447","Various (10 terrestrial biomes)","Various","Keywords +: FRESH-WATER;THREATS;CO2;LIMITATION;FUTURE ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Positive interactions of nonindigenous species: invasional meltdown?","Daniel Simberloff"," Betsy Von Holle ","Study of interactions between pairs or larger groups of nonindigenous species has been subordinated in the literature to study of interactions between nonindigenous and native species. To the extent that interactions among introduced species are depicted at all, the emphasis has been on negative interactions, primarily resource competition and interference. However, a literature search reveals that introduced species frequently interact with one another and that facilitative interactions are at least as common as detrimental ones. The population significance of these interactions has rarely been determined, but a great variety of types of direct and indirect interactions among individuals of different nonindigenous species is observed, and many are plausibly believed to have consequences at the population level. In particular, mutualisms between plants and the animals that disperse and/or pollinate them and modification of habitat by both animals and plants seem common and often important in facilitating invasions. There is little evidence that interference among introduced species at levels currently observed significantly impedes further invasions, and synergistic interactions among invaders may well lead to accelerated impacts on native ecosystems – an invasional ‘meltdown’ process.","BIOLOGICAL INVASIONS","en",1999,"Mar","USA","USA","10.1111/ele.14127/v1/review1","http://dx.doi.org/10.1111/ele.14127/v1/review1","10.1111/gcb.13446","Various (we used a database)","Various","biotic resistance;dispersal agent;facilitation;habitat modification;indirect effects;mutualism;pollination;synergism ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Impacts of biological invasions: what’s what and the way forward.","Daniel Simberloff","Montserrat Vilà","Study of the impacts of biological invasions, a pervasive component of global change, has generated remarkable understanding of the mechanisms and consequences of the spread of introduced populations. The growing field of invasion science, poised at a crossroads where ecology, social sciences, resource management, and public perception meet, is increasingly exposed to critical scrutiny from several perspectives. Although the rate of biological invasions, elucidation of their consequences, and knowledge about mitigation are growing rapidly, the very need for invasion science is disputed. Here, we highlight recent progress in understanding invasion impacts and management, and discuss the challenges that the discipline faces in its science and interactions with society.","TRENDS IN ECOLOGY & EVOLUTION ","en",2013,"Jan","USA","Spain","10.1016/j.tree.2012713","https://doi.org/10.1016/j.tree.2012.07.013","10.1111/gcb.13446","Various ","Various","biosecurity;community and ecosystem impact;eradication;long-term management;societal perception ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"A consumer’s guide to evenness indices.","Smith B.","Wilson, JB","Many indices have been proposed for measuring species evenness in ecological communities, but there is no consensus on which are best. We assemble criteria for an appropriate index for the evenness of a biological sample. The most important criterion is that evenness should be independent of species richness. Twelve previously proposed indices and variants are considered, and two apparently new indices. Four indices are recommended as joint best buys:  A) If symmetry between minor and abundant species is not important, or if it is required that the index be less affected by minor species:  1) If it is essential that the index be able to reach a minimum of zero with any particular number of species, or if the shape of the index response to an evenness gradient is important: E(1/D) (based on a common form of Simpson's index).  2) If good mid-range behaviour is desired: E' (proposed by Camargo).  B) If equal sensitivity to minor and abundant species is required:  1) If the shape of the index response to an evenness gradient is not important, the clear winner is: E(Q) (a new index).  2) If the shape Is Important: E(var) (another new index).  The overall recommendation for general use is E(var).","IOKOS","en",1996,"Jan","Australia","New Zeland","10.2307/3545749","https://www.jstor.org/stable/3545749","10.1111/gcb.13446","N/A","N/A ","Keywords +: DIVERSITY;COMMUNITIES;INDEX ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Invasive earthworm species and nitrogen cycling in remnant forest patches.","Katalin Szlavecz","Ian Yesilonis","Invasive non-native earthworms in forested areas of the northeastern United States are of concern since they have the potential to greatly change the nutrient dynamics of these ecosystems. Urban landscapes are particularly susceptible to non-native species invasions. In this study, we assessed earthworm communities and nitrogen transformations rates in urban and rural forest patches of the Greater Baltimore Metropolitan area, USA. We expected to observe a mixture of native and non-native species at the sites because the region has never been glaciated. The fauna was dominated by European lumbricids. Density and biomass varied between 5 and 288 ind m(-2) and 5.2 and 144.0 g m(-2), respectively, with urban forests having higher abundances than rural forests. In laboratory incubations, urban forest soils had higher potential N-transformation rates. Both N-mineralization and nitrification rates were positively correlated with soil pH. However, controls on earthworm communities and N-cycling are complex in the Baltimore region, because parent material and soil type also change along the urban-rural gradient. Further studies will separate out land use and inherent soil controls on earthworm populations and N-transformation rates. ","APPLIED SOIL ECOLOGY ","en",2006,"May","USA","USA","10.1016/j.apsoil.2005106","https://doi.org/10.1016/j.apsoil.2005.01.006","10.1111/gcb.13446","USA","Greater Baltimore Metropolitan area","earthworm invasion;nitrogen cycling;N-mineralization;nitrification;urban forest soil ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Belowground bud bank response to grazing under severe, short-term drought.","Benjamin L. VanderWeide","David C. Hartnett","While the effects of drought and grazing are often studied separately, these disturbances co-occur in grasslands worldwide and interactively influence population, community, and ecosystem processes. The effects of drought and grazing on the belowground bud bank may dictate the trajectory of community recovery because new shoots arise from belowground buds after disturbance in perennial grasslands. We therefore investigated the separate and interactive effects of severe drought and grazing on the belowground bud bank and aboveground vegetation in the tallgrass prairie of northeast Kansas, USA. Contrary to our expectations, we observed changes in community structure and declines in species richness both above and below ground in response to drought and grazing. We also hypothesized that drought would reduce bud bank density of all taxonomic groups, but found that grass bud and shoot densities remained constant across all drought and grazing treatment combinations. While sedge and forb bud and shoot densities were reduced by drought, only sedge bud density declined to a greater extent when grazed under drought conditions. Live rhizome biomass did not vary by treatment and was highly correlated with bud bank density, suggesting that bud demography is tightly linked to the production and senescence of rhizomes. Despite the effects of drought and grazing on aboveground net primary productivity and community structure, our work suggests that grasses stabilize tallgrass prairie plant communities because their rhizomes and associated buds persist through co-occurring disturbances.","OECOLOGIA ","en",2015,"Jul","USA","USA","10.1007/s00442-015-3249-y","http://dx.doi.org/10.1007/s00442-015-3249-y","10.1111/gcb.13446","USA","northeast Kansas","Climate change;Ecological stability;Herbivory;Water stress;Tallgrass prairie ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
"Global meta-analysis reveals no net change in local-scale plant biodiversity over time.","Vellend, Mark","Wipf, Sonja","Global biodiversity is in decline. This is of concern for aesthetic and ethical reasons, but possibly also for practical reasons, as suggested by experimental studies, mostly with plants, showing that biodiversity reductions in small study plots can lead to compromised ecosystem function. However, inferring that ecosystem functions will decline due to biodiversity loss in the real world rests on the untested assumption that such loss is actually occurring at these small scales in nature. Using a global database of 168 published studies and > 16,000 nonexperimental, local- scale vegetation plots, we show that mean temporal change in species diversity over periods of 5- 261 y is not different from zero, with increases at least as likely as declines over time. Sites influenced primarily by plant species' invasions showed a tendency for declines in species richness, whereas sites undergoing postdisturbance succession showed increases in richness over time. Other distinctions among studies had little influence on temporal richness trends. Although maximizing diversity is likely important for maintaining ecosystem function in intensely managed systems such as restored grasslands or tree plantations, the clear lack of any general tendency for plant biodiversity to decline at small scales in nature directly contradicts the key assumption linking experimental results to ecosystem function as a motivation for biodiversity conservation in nature. How often real world changes in the diversity and composition of plant communities at the local scale cause ecosystem function to deteriorate, or actually to improve, remains unknown and is in critical need of further study.","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA ","en",2013,"Dec","Canada","Switzerland ","10.3410/f.718156878.793486656","http://dx.doi.org/10.3410/f.718156878.793486656","10.1111/gcb.13446","Various (meta-analysis)","Various","spatial scale;permanent plots;ecosystem services ","introduced earthworms; plant communities; plant diversity; biological invasions; earthworm invasion; community composition; meta-analysis"
