"Title","First author","Last author","Abstract","Journal","Language","Year","Month","First Author Country","Last Author Country","DOI","DOI URL","DOI MA","Country study","Location ","Keywords","Keywords MA"
"Plant interactions with multiple insect herbivores: From community to genes.","Jeltje M. Stam","Marcel Dicke","Every plant is a member of a complex insect community that consists of tens to hundreds of species that belong to different trophic levels. The dynamics of this community are critically influenced by the plant, which mediates interactions between community members that can occur on the plant simultaneously or at different times. Herbivory results in changes in the plant's morphological or chemical phenotype that affect interactions with subsequently arriving herbivores. Changes in the plant's phenotype are mediated by molecular processes such as phytohormonal signaling networks and transcriptomic rearrangements that are initiated by oral secretions of the herbivore. Processes at different levels of biological complexity occur at timescales ranging from minutes to years. In this review, we address plant-mediated interactions with multiple species of the associated insect community and their effects on community dynamics, and link these to the mechanistic effects that multiple attacks have on plant phenotypes.","ANNUAL REVIEW OF PLANT BIOLOGY ","en",2014,"Jan","The Netherlands","The Netherlands","10.1146/annurev-arplant-050213-035937","http://dx.doi.org/10.1146/annurev-arplant-050213-035937","10.1111/1365-2435.12969","N/A","N/A","phenotypic plasticity;trait-mediated interaction networks;phytohormones;systems biology;species interactions"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The ecology and evolution of plant tolerance to herbivory.","Strauss, Sharon Y.","Agrawal, Anurag A.","The tolerance of plants to herbivory reflects the degree to which a plant can regrow and reproduce after damage from herbivores. Autoecological factors, as well as the influence of competitors and mutualists, affect the level of plant tolerance. Recent work indicates that there is a heritable basis for tolerance and that it can evolve in natural plant populations. Although tolerance is probably not a strict alternative to plant resistance, there could be inter- and intraspecific tradeoffs between these defensive strategies.","TRENDS IN ECOLOGY & EVOLUTION","en",1999,"May","USA","USA","10.1016/0169-5347(94)90180-5","http://dx.doi.org/10.1016/0169-5347(94)90180-5","10.1111/1365-2435.12969","Various","Various ","Ecology;Evolution;Plant biology;herbivory;compensation;overcompensation;male plant fitness;plant–insect interactions;resistance;costs of tolerance;costs of defense"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Mechanisms of tolerance to herbivore damage: What do we know?","Peter Tiffin","Peter Tiffin","Identifying mechanisms of tolerance to herbivore damage will facilitate attempts to understand the role of tolerance in the evolutionary and ecological dynamics of plants and herbivores. Investigations of the physiological and morphological changes that occur in plants in response to herbivore damage have identified several potential mechanisms of tolerance. However, it is unlikely that all physiological changes that occur following damage are tolerance mechanisms. Few studies have made direct comparisons between the expression of tolerance and the relative expression of putative mechanisms. I briefly review empirical evidence for some of the better-studied potential mechanisms, including increased photosynthetic activity, compensatory growth, utilization of stored reserves, and phenological delays. For each of these mechanisms I discuss reasons why the relationship between tolerance and these characters may be more complicated than it first appears. I conclude by discussing several empirical approaches, including herbivore manipulations, quantitative trait loci (QTL) analysis, and selection experiments, that will further our understanding of tolerance mechanisms.","EVOLUTIONARY ECOLOGY ","en",2000,"Jul","USA","USA","10.1023/a:1010881317261","http://dx.doi.org/10.1023/a:1010881317261","10.1111/1365-2435.12969","Various (review)","Various ","compensation;empirical approaches;herbivory;plant defense;plant–herbivore interaction;tolerance mechanisms "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Herbivory of an invasive slug in a model grassland community can be affected by earthworms and mycorrhizal fungi.","Raphaël Trouvé","Johann G. Zaller","Invasion of non-native species is among the top threats for the biodiversity and functioning of native and agricultural ecosystems worldwide. We investigated whether the herbivory of the slug Arion vulgaris (formerly Arion lusitanicus; Gastropoda), that is listed among the 100 worst alien species in Europe, is affected by soil organisms commonly present in terrestrial ecosystems (i.e. earthworms-Annelida: Lumbricidae and arbuscular mycorrhizal fungi-AMF, Glomerales). We hypothesized that slug herbivory would be affected by soil organisms via altered plant nutrient availability and plant quality. In a greenhouse experiment, we created a simple plant community consisting of a grass, a forb, and a legume species and inoculated these systems with either two earthworm species and/or four AMF taxa. Slugs were introduced after plants were established. Earthworms significantly reduced total slug herbivory in AMF-inoculated plant communities (P = 0.013). Across plant species, earthworms increased leaf total N and secondary metabolites, AMF decreased leaf thickness. Mycorrhizae induced a shift in slug feeding preference from non-legumes to legumes; the grass was generally avoided by slugs. AMF effects on legume herbivory can partly be explained by the AMF-induced increase in total N and decrease in C/N ratio; earthworm effects are less clear as no worm-induced alterations of legume plant chemistry were observed. The presence of earthworms increased average AMF colonization of plant roots by 140 % (P < 0.001). Total shoot mass was significantly increased by AMF (P < 0.001). These data suggest that the feeding behavior of this invasive slug is altered by a belowground control of plant chemical quality and community structure.","BIOLOGY AND FERTILITY OF SOILS ","en",2013,"Jun","Australia","Austria","10.1007/s00374-013-0827-1","http://dx.doi.org/10.1007/s00374-013-0827-1","10.1111/1365-2435.12969","Autria","University of Natural Resources and Life Sciences Vienna (BOKU)","Aboveground-belowground interactions;Gastropods;Invasive species;Lumbricidae;Neobiota;Plant-soil interactions;Soil ecology;Symbiotic fungi"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Earthworms increase plant production: A meta-analysis.","Jan Willem van Groenigen","Kees Jan van Groenigen","To meet the challenge of feeding a growing world population with minimal environmental impact, we need comprehensive and quantitative knowledge of ecological factors affecting crop production. Earthworms are among the most important soil dwelling invertebrates. Their activity affects both biotic and abiotic soil properties, in turn affecting plant growth. Yet, studies on the effect of earthworm presence on crop yields have not been quantitatively synthesized. Here we show, using meta-analysis, that on average earthworm presence in agroecosystems leads to a 25% increase in crop yield and a 23% increase in aboveground biomass. The magnitude of these effects depends on presence of crop residue, earthworm density and type and rate of fertilization. The positive effects of earthworms become larger when more residue is returned to the soil, but disappear when soil nitrogen availability is high. This suggests that earthworms stimulate plant growth predominantly through releasing nitrogen locked away in residue and soil organic matter. Our results therefore imply that earthworms are of crucial importance to decrease the yield gap of farmers who can't -or won't- use nitrogen fertilizer.","SCIENTIFIC REPORTS ","en",2014,"Sep","The Netherlands","England","10.1038/srep06365","http://dx.doi.org/10.1038/srep06365","10.1111/1365-2435.12969","Various (meta-analysis)","Various","Agroecology;Ecosystem services "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Conducting meta-analyses in R with the metafor package.","Wolfgang Viechtbauer","Wolfgang Viechtbauer","The metafor package provides functions for conducting meta-analyses in R. The package includes functions for fitting the meta-analytic fixed- and random-effects models and allows for the inclusion of moderators variables (study-level covariates) in these models. Meta-regression analyses with continuous and categorical moderators can be conducted in this way. Functions for the Mantel-Haenszel and Peto's one-step method for meta-analyses of 2 x 2 table data are also available. Finally, the package provides various plot functions (for example, for forest, funnel, and radial plots) and functions for assessing the model fit, for obtaining case diagnostics, and for tests of publication bias.","JOURNAL OF STATISTICAL SOFTWARE ","en",2010,"Aug","The Netherlands","The Netherlands","10.18637/jss.v036.i03","http://dx.doi.org/10.18637/jss.v036.i03","10.1111/1365-2435.12969","N/A","N/A","meta-analysis;R;mixed-effects model;meta-regression;moderator analysis "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"The myriad plant responses to herbivores.","Linda L. Walling","Linda L. Walling","Plant responses to herbivores are complex. Genes activated on herbivore attack are strongly correlated with the mode of herbivore feeding and the degree of tissue damage at the feeding site. Phloem-feeding whiteflies and aphids that produce little injury to plant foliage are perceived as pathogens and activate the salicylic acid (SA)-dependent and jasmonic acid (JA)/ethylene-dependent signaling pathways. Differential expression of plant genes in response to closely related insect species suggest that some elicitors generated by phloem-feeding insects are species-specific and are dependent on the herbivore's developmental stage. Other elicitors for defense-gene activation are likely to be more ubiquitous. Analogies to the pathogen-incompatible reactions are found. Chewing insects such as caterpillars and beetles and cell-content feeders such as mites and thrips cause more extensive tissue damage and activate wound-signaling pathways. Herbivore feeding is not equivalent to mechanical wounding. Wound responses ape a part of the induced responses that accompany herbivore feeding. Herbivores induce direct defenses that interfere with herbivore feeding, growth and development, fecundity, and fertility. In addition, herbivores induce an array of volatiles that creates an indirect mechanism of defense. Volatile blends provide specific cues to attract herbivore parasites and predators to infested plants. The nature of the elicitors for volatile production is discussed.","JOURNAL OF PLANT GROWTH REGULATION ","en",2000,"Jun","USA","USA","10.1007/s003440000026","http://dx.doi.org/10.1007/s003440000026","10.1111/1365-2435.12969","N/A ","N/A","phloem-feeding insects;jasmonic acid;pathogenesis-related proteins;ethylene;saliva;signal transduction;salicylic acid;defense;chewing insects;wounding"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Domestication impacts on plant-herbivore interactions: A meta-analysis.","Susan R. Whitehead","Katja Poveda","For millennia, humans have imposed strong selection on domesticated crops, resulting in drastically altered crop phenotypes compared with wild ancestors. Crop yields have increased, but a long-held hypothesis is that domestication has also unintentionally decreased plant defences against herbivores. To test this hypothesis, we conducted a phylogenetically controlled meta-analysis comparing insect herbivore resistance and putative plant defence traits between crops and their wild relatives. Our database included 2098 comparisons made across 73 crops in 89 studies. We found that domestication consistently reduced plant resistance to herbivores, although the magnitude of the effects varied across plant organs and depended on how resistance was measured. However, domestication had no consistent effects on the specific plant defence traits underlying resistance, including secondary metabolites and physical feeding barriers. The values of these traits sometimes increased and sometimes decreased during domestication. Consistent negative effects of domestication were observed only when defence traits were measured in reproductive organs or in the plant organ that was harvested. These results highlight the complexity of evolution under domestication and the need for an improved theoretical understanding of the mechanisms through which agronomic selection can influence the species interactions that impact both the yield and sustainability of our food systems.This article is part of the themed issue ‘Human influences on evolution, and the ecological and societal consequences’.","PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES ","en",2017,"Jan","USA","USA","10.1098/rstb.2016034","https://doi.org/10.1098/rstb.2016.0034","10.1111/1365-2435.12969","Various (meta-analysis)","Various","agronomic selection;crop yield;herbivore resistance;plant defence theory;resource allocation;secondary metabolites"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of earthworms on above- and below-ground herbivores.","Susanne Wurst","Susanne Wurst","Earthworms affect plant performance and can influence plant–herbivore interactions. Both primary and secondary metabolites and the expression of stress-responsive genes of plants can be affected by earthworms. Plant-mediated effects of earthworms on aboveground herbivore performance range between positive and negative. These indirect, plant-mediated effects likely depend on the altered resource uptake of plants or changes in the soil microbial community composition in presence of earthworms. Studies on belowground interactions between earthworms and root herbivores focussed almost exclusively on root-feeding nematodes. These interactions can be either direct (e.g. ingesting of nematodes) or indirect, mediated by changes in host plant performance or biotic and abiotic soil characteristics. Earthworms were documented to counteract the negative effects of root-feeding nematodes on plants. Consistently, earthworm-worked soils (vermicompost) have been reported to reduce numbers of root-feeding nematodes and plant damage by aboveground herbivores. The results suggest context dependent impacts of earthworms on herbivore performance and an alleviation of herbivore damage of plants by earthworms, besides their well-known effects on plant growth. This knowledge is crucial for understanding the impact of earthworms on plants in natural environments, and may be applied as alternative plant protection in sustainable agriculture.","Applied Soil Ecology","en",2010,"Avr","Germany","Germany","10.1016/j.apsoil.2010405","https://doi.org/10.1016/j.apsoil.2010.04.005","10.1111/1365-2435.12969","Various (review)","Various","Earthworms;Herbivores;Interactions;Litter;Soil microorganisms"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Plant-mediated links between detritivores and aboveground herbivores.","Susanne Wurst","Susanne Wurst","Most studies on plant-mediated above-belowground interactions focus on soil biota with direct trophic links to plant roots such as root herbivores, pathogens, and symbionts. Detritivorous soil fauna, though ubiquitous and present in high abundances and biomasses in soil, are under-represented in those studies. Understanding of their impact on plants is mainly restricted to growth and nutrient uptake parameters. Detritivores have been shown to affect secondary metabolites and defense gene expression in aboveground parts of plants, with potential impacts on aboveground plant-herbivore interactions. The proposed mechanisms range from nutrient mobilization effects and impacts on soil microorganisms to defense induction by passive or active ingestion of roots. Since their negative effects (disruption or direct feeding of roots) may be counterbalanced by their overall beneficial effects (nutrient mobilization), detritivores may not harm, but rather enable plants to respond to aboveground herbivore attacks in a more efficient way. Both more mechanistic and holistic approaches are needed to better understand the involvement of detritivores in plant-mediated above-belowground interactions and their potential for sustainable agriculture.","FRONTIERS IN PLANT SCIENCE ","en",2013,"Sep","Germany","Germany","10.3389/fpls.20130380","https://doi.org/10.3389/fpls.2013.00380","10.1111/1365-2435.12969","Various (review)","Various","above-belowground interactions;earthworms;Collembola;microorganisms;herbivores;defense;priming"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Earthworms counterbalance the negative effect of microorganisms on plant diversity and enhance the tolerance of grasses to nematodes.","Susanne Wurst","Wim H. Van Der Putten","Plant community composition is affected by a wide array of soil organisms with diverse feeding modes and functions. Former studies dealt with the high diversity and complexity of soil communities by focusing on particular functional groups in isolation, by grouping soil organisms into body size classes or by using whole communities from different origins. Our approach was to investigate both the individual and the interaction effects of highly abundant soil organisms (microorganisms, nematodes and earthworms) to evaluate their impacts on grassland plant communities. Earthworms increased total plant community biomass by stimulating root growth. Nematodes reduced the biomass of grasses, but this effect was alleviated by the presence of earthworms. Non‐leguminous forb biomass increased in the presence of nematodes, probably due to an alleviation of the competitive strength of grasses by nematodes. Microorganisms reduced the diversity and evenness of the plant community, but only in the absence of earthworms. Legume biomass was not affected by soil organisms, butLotus corniculatusflowered earlier in the presence of microorganisms and the number of flowers decreased in the presence of nematodes. The results indicate that earthworms have a profound impact on the structure of grassland plant communities by counterbalancing the negative effects of plant‐feeding nematodes on grasses and by conserving the evenness of the plant community. We propose that interacting effects of functionally dissimilar soil organisms on plant community performance have to be taken into account in future studies, since individual effects of soil organism groups may cancel out each other in functionally diverse soil communities.","OIKOS ","en",2008,"May","Germany","The Netherlands","10.1111/j030-1299.2008.16333.x","https://www.jstor.org/stable/40235358","10.1111/1365-2435.12969","The Netherlands","Mossel","Keywords +;GROUND INSECT HERBIVORY;COMMUNITY STRUCTURE;MICROBIAL BIOMASS;SOIL;SUCCESSION;PERFORMANCE;LUMBRICIDAE;DETERMINANT;COLLEMBOLA"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Combined effects of earthworms and vesicular-arbuscular mycorrhizas on plant and aphid performance.","Susanne Wurst","Stefan Scheu","Vesicular-arbuscular mycorrhiza (VAM) and earthworms are known to affect plant and herbivore performance. However, surprisingly few studies have investigated their interactions.  In a glasshouse experiment we investigated the effects of earthworms (Aporrectodea caliginosa) and VAM (Glomus intraradices) on the growth and chemistry of Plantago lanceolata and the performance of aphids (Myzus persicae).  Earthworms did not affect VAM root colonization. Earthworms enhanced shoot biomass, and VAM reduced root biomass. VAM increased plant phosphorus content, but reduced the total amount of N in leaves. Earthworms led to a preferential uptake of soil N compared with N-15 from the added grass residues in the absence of VAM. Earthworm presence reduced the concentration of catalpol. Earthworms and VAM combined accelerated the development of M. persicae, while the development tended to be delayed when only VAM or earthworms were present.  We suggest that earthworms promote plant growth by enhancing soil N availability and may affect herbivores by influencing concentrations of secondary metabolites. VAM enhances the P uptake of plants, but presumably competes with plant roots for N.","NEW PHYTOLOGIST ","en",2004,"Jul ","Germany","Germany","10.1111/j.1469-8137.20041106.x","https://doi.org/10.1111/j.1469-8137.2004.01106.x","10.1111/1365-2435.12969","Germany","Rossberg near Darmstadt","vesicular-arbuscular mycorrhiza (VAM);earthworms;nitrogen uptake;iridoid glycosides;aphids;below-above-ground interactions"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Earthworms and litter distribution affect plant-defensive chemistry.","Susanne Wurst","Stefan Scheu","Studies on plant-defensive chemistry have mainly focused on plants in direct interaction with aboveground and occasionally belowground herbivores and pathogens. Here we investigate whether decomposers and the spatial distribution of organic residues in soil affect plant-defensive chemistry. Litter concentrated in a patch ( vs. homogeneously mixed into the soil) led to an increase in the aucubin content in shoots of Plantago lanceolata. Earthworms increased total phytosterol content of shoots, but only when the litter was mixed homogeneously into the soil. The phytosterol content increased and aphid reproduction decreased with increasing N concentration of the shoots. This study documents for the first time that earthworms and the spatial distribution of litter may change plant-defensive chemistry against herbivores.","JOURNAL OF CHEMICAL ECOLOGY ","en",2004,"Apr","Germany","Germany","10.1023/b:joec000028425.43869.b8","https://doi.org/10.1023/b:joec.0000028425.43869.b8","10.1111/1365-2435.12969","N/A ","Greenhouse experiment ","multitrophic interactions;decomposers;Plantago lanceolata;phytosterols;iridoid glycosides;organic residues;spatial heterogeneity"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Indirect effects of earthworms (Aporrectodea caliginosa) on an above-ground tritrophic interaction.","Susanne Wurst","T.Hefin Jones","Effects of earthworms in soils of contrasting nitrogen content on a plant-aphid-parasitoid interaction were investigated in a greenhouse experiment. Presence of earthworms (Aporrectodea caliginosa) increased root biomass and carbon content of shoots of Cardamine hirsuta. The nitrogen content of shoots and roots was increased by earthworms, but only in the more enriched nutrient soil. Aphid reproduction (Myzus persicae) was enhanced by the presence of earthworms. Soil type, but not earthworm presence, affected the dynamics of the parasitoid wasp Aphidius colemani, the number of parasitised aphids was increased on plants growing in the enriched soil. Larger parasitoids also emerged from mummies of plants growing in this soil.","PEDOBIOLOGIA","en",2003,"Jan","Germany","England ","10.1078/0031-4056-00173","http://dx.doi.org/10.1078/0031-4056-00173","10.1111/1365-2435.12969","UK","N/A ","Multitrophic interactions soil nutrients Aporrectodea caliginosa aphids parasitoids soil biota"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of earthworms and organic litter distribution on plant performance and aphid reproduction.","Susanne Wurst","Stefan Scheu","Human management practices and large detritivores such as earthworms incorporate plant litter into the soil, thereby forming a heterogeneous soil environment from which plant roots extract nutrients. In a greenhouse experiment we investigated effects of earthworms and spatial distribution of N-15-labelled grass litter on plants of different functional groups [Lolium perenne (grass), Plantago lanceolata (forb), Trifolium repens (legume)]. Earthworms enhanced shoot and root growth in L. perenne and P. lanceolata and N uptake from organic litter and soil in all plant species. Litter concentrated in a patch (compared with litter mixed homogeneously into the soil) increased shoot biomass and N-15 uptake from the litter in L. perenne and enhanced root proliferation in P. lanceolata when earthworms were present. Growth of clover (T. repens) was rather independent of the presence of earthworms and organic litter distribution: nevertheless, clover took up more nitrogen in the presence of earthworms and exploited more N-15 from the added litter than the other plant species. The magnitude of the effects of earthworms and organic litter distribution differed between the plant species, indicating different responses of plants with contrasting root morphology. Aphid (Myzus persicae) reproduction was reduced on P. lanceolata in the presence of earthworms. We suggest that earthworm activity may indirectly alter plant chemistry and hence defence mechanisms against herbivores.","OECOLOGIA","en",2003,"Jan","Germany","Germany","10.1007/s00442-003-1329-x","http://dx.doi.org/10.1007/s00442-003-1329-x","10.1111/1365-2435.12969","Germany","Roßberg near Darmstadt","Multitrophic interactions;Nitrogen uptake;Plant foraging;Soil macrofauna;Herbivores"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Effects of belowground biota on primary and secondary metabolites in Brassica oleracea.","Susanne Wurst","Stefan Scheu","Soil organisms in direct and indirect interaction with plant roots affect aboveground herbivores, likely by inducing different plant responses. We investigated the combined effects of the root-knot nematode Meloidogyne incognita (in direct interaction with roots) and the endogeic earthworm Octolasion tyrtaeum (in indirect interaction with roots) on the performance of Brassica oleracea. Both earthworms and nematodes increased N uptake and shoot biomass of B. oleracea. Earthworm activity mobilized more soil N than litter N, and herbivory by nematodes tended to increase the microbial biomass in soil. Only the structural class of sulphur containing glucosinolates was affected by the soil organisms. Earthworms decreased glucoiberin concentrations in B. oleracea shoots. Glucoraphanin was affected by an interaction between earthworms and nematodes.","CHEMOECOLOGY ","en",2006,"Mar","Germany","Germany","10.1007/s00049-005-0328-2","http://dx.doi.org/10.1007/s00049-005-0328-2","10.1111/1365-2435.12969","Germany","Jaegersburger Wald, Darmstadt","Brassica oleracea;earthworms;nematodes;glucosinolates"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Earthworms affect plant growth and resistance against herbivores: A meta-analysis.","Zhenggao Xiao","Sergio Rasmann","Subterranean detritivores such as earthworms can increase soil nutrient availability through their burrowing and casting activities. A number of recent studies have explored whether these changes caused by earthworms may in turn affect plant performance and resistance to herbivores, but no formal synthesis of this literature has been conducted to date.We tested for the effects of earthworms on plant growth, resistance and chemical defences against insect herbivores by performing a meta‐analysis of the existing literature up to 2016. We also explored ecological factors that might explain among‐studies variation in the magnitude of the earthworm effects on plant growth and resistance.We found that earthworm presence increases plant growth (by 20%) and nitrogen content (by 11%). Overall, earthworms did not affect plant resistance against chewing herbivores (caterpillars, slugs and rootworms), and even led to a 22% decrease in plant resistance against phloem‐feeding herbivores (aphids). However, earthworm presence increased production of chemical defences by 31% when plants where attacked by cell‐feeders (thrips), and resulted in an 81% increase in resistance against thrips. The magnitude of earthworm effects was stronger when earthworm inoculations consisted of a mix of species and ecological types, and when densities of earthworms were high.These results suggest that earthworm presence is an important factor underlying natural variation in plant defences against herbivores, and call for a better integration of the soil fauna in the studies of plant‐herbivore interaction, both for applied and fundamental research.A plain language  is available for this article.","FUNCTIONAL ECOLOGY","en",2017,"Nov","China","Switzerland","10.1111/1365-2435.12969","http://dx.doi.org/10.1111/1365-2435.12969","10.1111/1365-2435.12969","Various (meta-analysis)","Various","chemical defences;detritivore diversity;endogeic earthworms;herbivore-feeding guilds;meta-analysis;plant growth-defence trade-off;plant nutrients;plant resistance"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Deposition and decomposition of cattle dung and its impact on soil properties and plant growth in a cool-temperate pasture.","Shinpei Yoshitake","Hiroshi Koizumi","Livestock dung provides an important direct pathway by which carbon and nutrients enter soils in pasture ecosystems and affects carbon and nitrogen cycling indirectly through changes in soil and plant properties. Here, we quantify dung deposition, decomposition, and the effects of dung on soil and plants in a Zoysia japonica grassland in Japan. We determined (1) the distribution of dung, (2) the mass loss rate of dung and the amount of carbon respired as CO2, and (3) changes in soil properties and aboveground biomass of Z. japonica. Dung deposition was 4–9.7 g C and 0.4–1 g N m−2 yea−1 and distributed patchily (Morishita's Iδ &gt; 1). Most (71 %) of the carbon in dung deposited in June was lost within a single grazing period by aerobic decomposition, more than mass loss rate of Z. japonica litter in the first year (about 50 %), suggesting that grazing and defecation can accelerate carbon cycling compared with the typical litterfall–decomposition regime. Nitrogen in dung mass entered the soil as ammonium nitrogen and was nitrified. The spatiotemporal distribution of these processes corresponded to that of stimulated Z. japonica growth. These results suggested that dung deposition significantly affected the inorganic nitrogen status of soil and, therefore, the growth of Z. japonica. However, these effects were very restricted temporally (July–August) and spatially (within 10 cm from dung edge). Thus, such spatiotemporally restricted effects combined with the patchy distribution of dung may contribute to the heterogeneous structure of pasture ecosystems.","ECOLOGICAL RESEARCH","en",2014,"Jul","Japan","Japan","10.1007/s11284-014-1153-2","http://dx.doi.org/10.1007/s11284-014-1153-2","10.1111/1365-2435.12969","Japan","36°08′N, 137°25′E, about 1300–1350 m","Carbon and nitrogen cycling;Dung decomposition;Grassland;Pasture;Plant growth"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Mechanisms and evolution of plant resistance to aphids.","Tobias Züst","Anurag A. Agrawal","Aphids are important herbivores of both wild and cultivated plants. Plants rely on unique mechanisms of recognition, signalling and defence to cope with the specialized mode of phloem feeding by aphids. Aspects of the molecular mechanisms underlying aphid-plant interactions are beginning to be understood. Recent advances include the identification of aphid salivary proteins involved in host plant manipulation, and plant receptors involved in aphid recognition. However, a complete picture of aphid-plant interactions requires consideration of the ecological outcome of these mechanisms in nature, and the evolutionary processes that shaped them. Here we identify general patterns of resistance, with a special focus on recognition, phytohormonal signalling, secondary metabolites and induction of plant resistance. We discuss how host specialization can enable aphids to co-opt both the phytohormonal responses and defensive compounds of plants for their own benefit at a local scale. In response, systemically induced resistance in plants is common and often involves targeted responses to specific aphid species or even genotypes. As co-evolutionary adaptation between plants and aphids is ongoing, the stealthy nature of aphid feeding makes both the mechanisms and outcomes of these interactions highly distinct from those of other herbivore-plant interactions.","NATURE PLANTS ","en",2016,"Jan","Switzerland","USA","10.1038/nplants.2015.206","http://dx.doi.org/10.1038/nplants.2015.206","10.1111/1365-2435.12969","N/A","N/A ","Jasmonic acid;Plant ecology;Plant evolution;Secondary metabolism;Structural variation "," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Trade-offs between plant growth and defense against insect herbivory: An emerging mechanistic synthesis.","Tobias Züst","Anurag A. Agrawal","Costs of defense are central to our understanding of interactions between organisms and their environment, and defensive phenotypes of plants have long been considered to be constrained by trade-offs that reflect the allocation of limiting resources. Recent advances in uncovering signal transduction networks have revealed that defense trade-offs are often the result of regulatory “decisions” by the plant, enabling it to fine-tune its phenotype in response to diverse environmental challenges. We place these results in the context of classic studies in ecology and evolutionary biology, and propose a unifying framework for growth–defense trade-offs as a means to study the plant's allocation of limiting resources. Pervasive physiological costs constrain the upper limit to growth and defense traits, but the diversity of selective pressures on plants often favors negative correlations at intermediate trait levels. Despite the ubiquity of underlying costs of defense, the current challenge is using physiological and molecular approaches to predict the conditions where they manifest as detectable trade-offs. ","ANNUAL REVIEW OF PLANT BIOLOGY ","en",2017,"Jan","Switzerland","USA","10.1146/annurev-arplant-042916-040856","http://dx.doi.org/10.1146/annurev-arplant-042916-040856","10.1111/1365-2435.12969","N/A","N/A","resource allocation;growth rate estimation;induced plant defense;leaf economics spectrum;plant-insect interactions;signal transduction networks"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
"Using knockout mutants to reveal the growth costs of defensive traits.","Tobias Züst","Lindsay A. Turnbull","We used a selection of Arabidopsis thaliana mutants with knockouts in defence genes to demonstrate growth costs of trichome development and glucosinolate production. Four of the seven defence mutants had significantly higher size-standardized growth rates (SGRs) than the wild-type in early life, although this benefit declined as plants grew larger. SGR is known to be a good predictor of success under high-density conditions, and we confirmed that mutants with higher growth rates had a large advantage when grown in competition. Despite the lack of differences in flowering-time genes, the mutants differed in flowering time, a trait that strongly correlated with early growth rate. Aphid herbivory decreased plant growth rate and increased flowering time, and aphid population growth rate was closely coupled to the growth rate of the host plant. Small differences in early SGR thus had cascading effects on both flowering time and herbivore populations.","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES ","en",2011,"Sep","Switzerland","England","10.1098/rspb.2010.2475","http://dx.doi.org/10.1098/rspb.2010.2475","10.1111/1365-2435.12969","N/A ","N/A","herbivore defences;size-standardized growth rate;glucosinolates;trichomes;Arabidopsis"," detritivore diversity; endogeic earthworms; herbivore-feeding guilds; meta-analysis; plant growth-defence trade-off; plant nutrients; plant resistance."
